,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp
share_global_cumulative_co2,-0.4192991908689259,0.37037230821636985,0.004923163973594714,0.10878698829564558,0.4110585307047127,-0.033976277151294365,0.4056538272907221,0.16439401956600674,0.7198885282686058,-0.05463303214544014,0.5277606642886857,-0.04689529890452992,0.5099369645433554,-0.019570692705704572,0.4858572339324892,-0.3244694478369593,-0.00790861678138541,0.18284407800167793,0.23423560025263887,0.04906712306321329,0.9254991935465277,0.0562447235797787,0.05545707825753934,0.3591397296150797,0.4478482499960721,0.4040945723675048,0.6421129259130799,0.4634818074817398,0.4378568755928697,0.42062772346909644,-0.13082843524300536,0.9893920928860539,0.8584206829505654,0.9835033269225584,0.8030951030962454,0.839632760587519,0.8512921231156547,0.7317209561700674,1.0,0.8983348081394966,0.9988105462283186,0.8174982766691642,0.8325291279846742,0.8591560711088915,0.760722700703381,0.9731804230161575,0.03176679399826621,0.9725072360977187,0.05466578828932871,0.9718589859267519,-0.01389024061901318,0.969794053021133,-0.009405951216588042,0.5641176895404191,0.3912541148944224,0.9238346571756724,0.0574315792044741,0.05302305626624861
share_global_cumulative_cement_co2,-0.2988608773341526,0.6029554238013651,0.0667722555379968,-0.08151148729321914,0.41750803638190936,-0.046238201371865656,0.6765808786666824,0.18900890310834564,0.7637990010787592,-0.05359429396582926,0.4481901553917181,-0.07045358526049733,0.5315577341591907,-0.031695783259549186,0.5505416469017738,-0.36572404348915477,-0.01375393954295388,0.32645508090314146,0.20819205732243576,0.08251187427056215,0.9391621767353122,-0.0008822298593671409,0.048055533077260744,0.5486417997137656,0.4159252118374272,0.6301656408446299,0.6806500265608303,0.36658746684584936,0.4309078849713146,0.46964429686296805,-0.14062351348915567,0.9144740879295662,0.9842186616110207,0.9069927994581112,0.8430553777543744,0.845830246934224,0.8663600946168031,0.7772738960285489,0.8983348081394966,1.0,0.8933729186685637,0.8460167000803649,0.8199898823774765,0.8705022984873374,0.7733356054900222,0.9860068562137657,0.003248607759198849,0.9842526059754665,0.014340878346498147,0.9865276646590452,-0.029632349350943714,0.9886214030091386,-0.03340050267954398,0.6558550340159388,0.38626412495481394,0.9213219653819313,0.01714794999874312,0.034114843293396785
share_global_cumulative_coal_co2,-0.39563534356766417,0.3642013224589164,0.08479055847305919,0.1164293965977626,0.4114711439750474,-0.03399325802966824,0.4154138040358788,0.17082190700606595,0.6918370027390236,-0.06361132701579324,0.5171436605024512,0.009042686016806413,0.5007853700572082,-0.004477112098256141,0.5082950240279471,-0.29938443117557145,-0.008884085846158409,0.17650075701110285,0.2363809873410868,0.05529537781713074,0.9179767091488723,0.07886641200424638,0.08883965325120693,0.355953837789686,0.4494187228468703,0.4183821922416344,0.6108602800814746,0.4511194981776886,0.4276031393907431,0.44006407194385594,-0.14458444368985357,0.9856658112544099,0.8522725348047165,0.9824304913458425,0.7682970352977035,0.8135116522837951,0.8341990409124524,0.7178650105981615,0.9988105462283186,0.8933729186685637,1.0,0.7737437437020994,0.8025894269046134,0.8401854994820548,0.7383170833221675,0.9747348647866576,0.06562262245008185,0.9746232789665301,0.08482385893318521,0.9709686540763598,-0.0014942298757286976,0.9718721371426966,-0.02423574762161582,0.5599068009222394,0.38847735715748616,0.9082139556879105,0.06826599771921603,0.07408027265258284
share_global_cumulative_flaring_co2,-0.16131671057199376,0.792236541457789,-0.054326160475435495,-0.0634773995097451,0.6425672721970528,-0.09378988755490852,0.7567172284814122,-0.007482233300798886,0.8490116273611829,-0.028872889028001912,0.7179455906709403,-0.06316379297035124,0.8122172317776343,-0.058274536702109844,0.7232530717948988,-0.3665895489746275,-0.009849238821990246,0.48588431856126457,0.08229198467202667,0.009002844721078077,0.8906902975935082,-0.15769296642798783,-0.0074947891319355016,0.709176933232548,0.6282575709905527,0.7172012203827018,0.7635731659774585,0.6054486044665883,0.6844234292864237,0.6187230936325511,-0.13057168104413044,0.8747301218771696,0.8460659427895348,0.8285515068576533,0.9625470797777687,0.857629067388765,0.8907391024466373,0.7831069154420122,0.8174982766691642,0.8460167000803649,0.7737437437020994,1.0,0.821112856144353,0.867880412567919,0.7788933366143783,0.9741600781628285,-0.032371231577467,0.9712775476998591,-0.041237122484061264,0.9794625645797792,-0.030691493513049794,0.9783274990611542,-0.06739345336698087,0.8279902930921286,0.6185297979017791,0.8971790526287685,-0.0625525571551487,0.06619774895912826
share_global_cumulative_gas_co2,-0.2644760465245552,0.5693480276660186,0.08073242430477301,0.10671850807655581,0.3138943658299401,-0.10214361656677684,0.5876795973495377,0.25998045078013793,0.6702394554659383,-0.0495424927456018,0.4865501780834895,-0.013889374164468431,0.5407244553220766,0.015557786385096126,0.29972676990843455,-0.35786646613483614,-0.005398071837040097,0.25979275702867893,0.16778180205964807,0.035673236530976336,0.900257022045152,0.009799278677990315,0.02873325293238903,0.5528577480221888,0.3551195552430899,0.6044417069035682,0.5968514918425983,0.43514194924613897,0.46951279409491326,0.26539347818674025,-0.1081778685932653,0.866460724758306,0.7609773104620028,0.8061389607149436,0.780337240087176,0.9912702860043132,0.9404036886288777,0.7993420270578852,0.8325291279846742,0.8199898823774765,0.8025894269046134,0.821112856144353,1.0,0.9559143363307114,0.8715988570738258,0.9427257112623048,0.026819286473923187,0.943085362313778,0.04012897219662779,0.944772592097829,-0.012699976694232331,0.9349009850843226,-0.0070339373085147915,0.5180922424305289,0.3619126685729125,0.8952742730792749,0.034158136695956465,0.05163710011479742
share_global_cumulative_oil_co2,-0.21303424342433233,0.5866090764967801,0.01819776733583227,0.11942191978060397,0.4045296901475403,-0.04869440153037348,0.6120184674672398,0.17368165652799014,0.7398772922945984,-0.05355841418477912,0.5502872182940336,-0.03882354183499346,0.5506604505021804,-0.015244178243856672,0.4388964905121621,-0.3613625501751912,-0.0060096319325728224,0.288223589813319,0.22439718909960435,0.04710983384586568,0.9225808179189557,0.05206689448918712,0.0456000984042772,0.5621283451139324,0.44413550110722244,0.6130113096367965,0.6619562077420129,0.4858144436032367,0.47593956368100054,0.3788258439928356,-0.12653643526098082,0.8959293512351477,0.8231792744344197,0.8583428767827982,0.8408101706630412,0.9571323336271904,0.9880115918778247,0.7973431776258552,0.8591560711088915,0.8705022984873374,0.8401854994820548,0.867880412567919,0.9559143363307114,1.0,0.8389171618438016,0.9667197539282868,0.03167325062285401,0.9649225116313012,0.05291133468468574,0.9668656575981265,-0.013675784827083896,0.9638276191691005,-0.008734730827864379,0.6218102627798421,0.4320014429829532,0.9314421077809569,0.057907137148904685,0.04351343827708847
share_global_cumulative_other_co2,-0.7839803589346835,0.46122256691800145,0.05253953683080309,-0.30712403572423513,0.33993587138901316,-0.2826832366429711,0.554085269579168,0.37747766318977577,0.6000221629399786,-0.07735856192950033,0.3086704038600598,-0.2136835271462296,0.38886788185971016,-0.17153285607577035,0.36523733306309825,-0.39634354100429436,0.19339736980702452,0.28245623508938594,0.6483288656543468,0.3965895475113004,0.8434780472552165,-0.19171490920099377,0.014976560488913732,0.3677473326823876,0.2926574239737868,0.4413215166171568,0.4934032699899924,0.2487595025589218,0.2863563171504832,0.3606205667434586,-0.2204896781684413,0.8470454554593325,0.7588421518736184,0.8330452281203716,0.7551648305629051,0.893834639287586,0.8687806422953522,0.9486879132488882,0.760722700703381,0.7733356054900222,0.7383170833221675,0.7788933366143783,0.8715988570738258,0.8389171618438016,1.0,0.8475324678981968,-0.07789564987280757,0.8586122934056807,-0.11274436161314004,0.8100786102774561,-0.059994284322399415,0.8294527164566388,-0.1251909494835757,0.42318180269643685,0.29053526698858617,0.7342221111933938,-0.15890327117856812,0.12476318392783
total_ghg,0.01782018154321361,0.9968929598593192,0.03708425905394004,-0.12441796537914519,0.9396310785352429,0.023255803382717537,0.971165152238445,0.07406262294852493,0.9819905240309393,-0.049162740149488494,0.9760532476646822,-0.03026324587220914,0.9894511806071937,0.00718529080927654,0.9614930789793075,-0.13651431242140905,-0.0048060677510571095,0.6348436988232388,0.04149747232743568,0.029710142575061868,0.996874683270858,0.0008656540892900361,0.02649044576366236,0.9814703416440327,0.971764364636609,0.9846797055725114,0.9806961903142638,0.9433369822940956,0.9736480410397026,0.8458152839344222,-0.09200452442383898,0.9876157261105745,0.9615115678681132,0.9709511495158027,0.9763899307616859,0.966572402348,0.9808726574046991,0.9551133458234461,0.9731804230161575,0.9860068562137657,0.9747348647866576,0.9741600781628285,0.9427257112623048,0.9667197539282868,0.8475324678981968,1.0,0.014009498211992141,0.9988381391221351,0.02548744084363111,0.9896020347712475,-0.018801223582442357,0.9935229821424756,-0.011989316776383112,0.9827966159554937,0.976219887672513,0.9968039350992898,0.01798609799201251,0.01412453445094074
ghg_per_capita,-0.02317435276131787,0.01773761966195663,0.6839608774879545,0.010525709315216774,-0.014759989640641118,0.5090486220821459,0.02843706896185703,0.5160888253480785,-0.04031166583403832,0.4437704408012047,0.011612587509556993,0.6741647674928627,0.02137001416167612,0.5143258347133177,-0.09722040995599118,0.385145986313327,-0.010874989166794314,-0.012909064308229981,0.40833932521093147,0.046920720602628314,0.0036181344803902825,0.7051587344296731,0.4277552992565568,0.02959128681576911,0.0012104854868794312,0.06248815094081094,-0.03295302689562976,0.02176298504010464,0.029532279073341765,-0.06901281186278455,-0.25302338482380016,0.01903773077283589,-0.016920584713831725,0.03170801426665522,-0.03978381280082215,0.0137232412149308,0.021846645519249263,-0.09953063084513257,0.03176679399826621,0.003248607759198849,0.06562262245008185,-0.032371231577467,0.026819286473923187,0.03167325062285401,-0.07789564987280757,0.014009498211992141,1.0,0.01451830018925849,0.8745404277501134,0.0030666350793295445,0.6794232667921922,7.868868173427693e-05,0.2870511350031804,-0.02573535985307738,0.050228341299900205,0.021868377845175938,0.628154972282643,0.40597267596116765
total_ghg_excluding_lucf,0.019810853823953454,0.9991169597475118,0.0441352007924374,-0.13860700267329282,0.9453750048182555,0.029107781763900196,0.9767918824984803,0.08340666199772102,0.9822629718332533,-0.04892469804003879,0.9771902326129304,-0.027608431753883104,0.9878066377119579,0.012088293670036016,0.9655744271168671,-0.13069199361596992,-0.005076700958358351,0.636572409673712,0.05203727984204931,0.032756682016847304,0.9984974209589751,0.0075627460057235705,0.036471785983686604,0.9835962435856805,0.9753324497739705,0.9869400543300846,0.981020206412917,0.9473933612645637,0.9746919763358114,0.8592444674275076,-0.09445125518837832,0.9872197311428091,0.9615756027358852,0.9730798027403299,0.9738495245702431,0.9649796112461011,0.9780316651631491,0.9569926118689813,0.9725072360977187,0.9842526059754665,0.9746232789665301,0.9712775476998591,0.943085362313778,0.9649225116313012,0.8586122934056807,0.9988381391221351,0.01451830018925849,1.0,0.03215721721888269,0.9859468805390815,-0.018202339083569368,0.9899868054454298,-0.013401468011091313,0.9804175322441369,0.974987143472315,0.9983840655913081,0.02380168106154083,0.02195896657616314
ghg_excluding_lucf_per_capita,-0.006902937651009918,0.035996724527765846,0.8500335481351152,0.003923230262161966,-0.00745279623535658,0.5915996648888492,0.039492240575499986,0.638968364332995,-0.047726755388138475,0.3968339131964817,0.021724863929848848,0.7040872573599413,0.03824503592876007,0.6481597312764249,-0.1395481965861642,0.5086045270872148,-0.017513750747911703,-0.009301631758241334,0.4855139082788638,0.04135818940028521,0.01674962548973457,0.8127592899849264,0.48902085382928256,0.05197351764452602,0.011961577279550504,0.08136374015680775,-0.04063189746010776,0.03474809604269019,0.05024043865587775,-0.10055952306905108,-0.30953061326068776,0.037626159529312996,-0.009653993782062557,0.04324092672488231,-0.048080844383261566,0.023918315079839464,0.03880936671672576,-0.1430925911813201,0.05466578828932871,0.014340878346498147,0.08482385893318521,-0.041237122484061264,0.04012897219662779,0.05291133468468574,-0.11274436161314004,0.02548744084363111,0.8745404277501134,0.03215721721888269,1.0,0.014303708396233877,0.6700364757728877,0.007281406103618263,0.2168177658258046,-0.01964399540338066,0.06910512892515656,0.04126748315430531,0.792471078173556,0.47108863674132206
methane,0.007995593744149269,0.9794088720598946,0.019580690575630173,-0.11061739202805977,0.9033645202622093,0.0022706444107283047,0.9407897596637461,0.0458282559779133,0.9737551050788096,-0.048435819806559505,0.9693166625676625,-0.03244176739159958,0.9835457150866134,-0.011324219311734012,0.9433849903622025,-0.13762803275896288,-0.004438899145189211,0.6134175442016118,0.04408104186526725,0.029496129557661305,0.979733040009307,-0.02203794126677984,0.018385903330060932,0.964884252697986,0.9444711244771691,0.9680037790880103,0.9701470456847913,0.9252166734711915,0.9582814908957124,0.7863089519602662,-0.09395312688031428,0.9841399147975647,0.9553562879082724,0.9594756027870288,0.9824409562361319,0.9745092909219765,0.9818178107778525,0.9483824609475849,0.9718589859267519,0.9865276646590452,0.9709686540763598,0.9794625645797792,0.944772592097829,0.9668656575981265,0.8100786102774561,0.9896020347712475,0.0030666350793295445,0.9859468805390815,0.014303708396233877,1.0,-0.009189551698767014,0.9946993629146575,-0.010802465477186326,0.9866813623196218,0.9390845843873774,0.9811013908201862,0.0029062057334143625,0.01753309147000789
methane_per_capita,-0.04143168179872606,-0.018681800719337713,0.2419338285295768,-0.039073051815452016,-0.0408575567206541,0.1575192996838713,-0.023612909681109896,0.18425716456026123,-0.03259082983309159,0.4668398242024109,-0.017488758084415985,0.3019657028916882,-0.01852812855307025,0.11009899156343102,-0.05691258889753969,0.3642808314742069,0.004021526966586004,-0.022328445522988696,0.26342939797498954,0.04126723751409866,-0.02299874168094458,0.24424472261024904,0.2382672839411026,-0.014818440235090886,-0.031332811747221,-0.004539273962354712,-0.03170178241968844,-0.014218601768651468,-0.014606493396950467,-0.057750227977307896,-0.16685467265529283,-0.017963974236506516,-0.041839331400559315,-0.020428451790083586,-0.03226077307009748,-0.016193356746033078,-0.018145335164746545,-0.055873094188748224,-0.01389024061901318,-0.029632349350943714,-0.0014942298757286976,-0.030691493513049794,-0.012699976694232331,-0.013675784827083896,-0.059994284322399415,-0.018801223582442357,0.6794232667921922,-0.018202339083569368,0.6700364757728877,-0.009189551698767014,1.0,-0.01973835334305723,0.2135388628470663,-0.03111000538488149,-0.01713908514951689,-0.01822776122522003,0.22531708599555988,0.2698748856065496
nitrous_oxide,0.009919025163819253,0.9842459556800535,0.013646917349230528,-0.10675826234466,0.9185005920967672,0.0031078351744815718,0.9529530209109596,0.05102699570298363,0.9735070296855218,-0.05037079084788614,0.9631885170638573,-0.03977568241612407,0.9849912539125962,-0.01347806510396951,0.953425981677168,-0.14158917282281303,-0.003827167398985602,0.6315825421954051,0.019362887985159307,0.027294277852549724,0.9848687658077748,-0.02319463987254682,0.006444019860424419,0.96624043414848,0.9524410175210646,0.9717128897310655,0.9723033093275949,0.9202192579205093,0.9588835068085504,0.8066737364412101,-0.08320251307025331,0.9860695960518162,0.9651779814670377,0.9682493898003823,0.979693703374815,0.9648360969987629,0.9816637139902613,0.9566776713285395,0.969794053021133,0.9886214030091386,0.9718721371426966,0.9783274990611542,0.9349009850843226,0.9638276191691005,0.8294527164566388,0.9935229821424756,7.868868173427693e-05,0.9899868054454298,0.007281406103618263,0.9946993629146575,-0.01973835334305723,1.0,0.008332187272795541,0.9911084850612134,0.9539534333765615,0.9845891040334733,-0.002004504476452676,-0.005853415917985743
nitrous_oxide_per_capita,-0.04485063857763236,-0.015696180527011674,0.04069738886766969,0.024917643280019875,-0.04035455581021058,-0.04339397062676358,-0.03600654759237257,0.2638839206647239,-0.04698336351226803,-0.06544283674721071,-0.01801989962113438,-0.022699892279275092,-0.013379807294134209,0.00016372114234040707,-0.11772169901567277,0.3454081471908663,0.005899652368674968,-0.01862354939720128,-0.023583981185829155,-0.060870986956925784,-0.0361706561673811,0.11324221758548944,0.07772926839311686,-0.010768209705136719,-0.034411831126954645,-0.026008832066955867,-0.06688954089036352,-0.011202452639471063,-0.010047064833884912,-0.11497471828311155,0.03235917666507777,-0.014746489237197026,-0.041863587005468224,-0.03473122733109136,-0.044690446871816385,-0.015432306198971053,-0.012890826506597348,-0.11826594932859133,-0.009405951216588042,-0.03340050267954398,-0.02423574762161582,-0.06739345336698087,-0.0070339373085147915,-0.008734730827864379,-0.1251909494835757,-0.011989316776383112,0.2870511350031804,-0.013401468011091313,0.2168177658258046,-0.010802465477186326,0.2135388628470663,0.008332187272795541,1.0,-0.028290875050056587,-0.016932040538987354,-0.014723718934614587,0.07134537507120207,0.009141054516356759
population,0.0038619998639013776,0.8816405754111342,-0.012802251697637117,-0.32837618451664824,0.8350729359836091,-0.018307396782764284,0.8916409229454911,0.00012195757088762492,0.8808028356413005,-0.04161879474417477,0.7949207059656309,-0.05670310610748764,0.8479615151803339,-0.01866416136671405,0.9387007681713044,-0.20922914823552272,-0.003911938533861028,0.5190888737560452,0.03551601358715046,0.03090302923358559,0.9548162367322168,-0.07263926602890819,0.0058840908482587165,0.7989716810772216,0.8172276428576986,0.8131970195768552,0.897630150933512,0.6910271219255246,0.7683804941042467,0.8272290569763988,-0.12912057936432045,0.6109271812376832,0.6895574375092121,0.6259381846998838,0.834709584145539,0.5530714580038835,0.6476213921005768,0.553356866755296,0.5641176895404191,0.6558550340159388,0.5599068009222394,0.8279902930921286,0.5180922424305289,0.6218102627798421,0.42318180269643685,0.9827966159554937,-0.02573535985307738,0.9804175322441369,-0.01964399540338066,0.9866813623196218,-0.03111000538488149,0.9911084850612134,-0.028290875050056587,1.0,0.8527848834540658,0.9576056354719551,-0.03107284592583124,-0.014225614592993312
gdp,0.08109035755091003,0.9547175500796715,0.08957918604382806,-0.09130326445921866,0.859150141743648,0.06180342980508082,0.8683232887860182,0.0765071895064916,0.841711683410557,-0.02870806423287847,0.9345004643547448,0.00685382983729451,0.9315961994968042,0.08965949557403684,0.8221173456371581,-0.06831532939973745,-0.0029713394877049775,0.4717058396434171,0.024585581258029593,0.007032725436040399,0.9753544842340583,0.05540322176310183,0.008749348277785984,0.9605986609836497,0.9611586144606585,0.9253524073167619,0.9208621910884576,0.9122414936406414,0.9566257860301084,0.8124539044263562,-0.08233190554808338,0.42853849515272924,0.3859969515084335,0.43588824216260924,0.6396752824199451,0.3516108821880278,0.4304171674711968,0.3252037716660737,0.3912541148944224,0.38626412495481394,0.38847735715748616,0.6185297979017791,0.3619126685729125,0.4320014429829532,0.29053526698858617,0.976219887672513,0.050228341299900205,0.974987143472315,0.06910512892515656,0.9390845843873774,-0.01713908514951689,0.9539534333765615,-0.016932040538987354,0.8527848834540658,1.0,0.973269489360285,0.06524962257604175,-0.0017711696124293463
primary_energy_consumption,0.007750084028652987,0.9963069746362379,0.05574209516193298,-0.010919615084956298,0.9235503494768593,0.027066255539623565,0.9708832373623743,0.08038539424941214,0.9143507176157375,-0.037756201367972315,0.9733264054708017,-0.0207156226576124,0.9816664180503931,0.025462110004910464,0.9459200874015239,-0.12769466823615572,-0.009290413841528358,0.4765315580071609,0.05821917882783147,0.011623834282766846,0.9987440685501602,0.0140678485164041,0.03648786884204632,0.9760423049326519,0.9439930856500159,0.9657205646615117,0.9446129967767696,0.9228452556618274,0.9702603918303707,0.854901940399553,-0.10751771555560301,0.9391078070399788,0.9078994230639028,0.9207479487569477,0.9028494824143466,0.9155907256320794,0.9371615158560779,0.8184302966995621,0.9238346571756724,0.9213219653819313,0.9082139556879105,0.8971790526287685,0.8952742730792749,0.9314421077809569,0.7342221111933938,0.9968039350992898,0.021868377845175938,0.9983840655913081,0.04126748315430531,0.9811013908201862,-0.01822776122522003,0.9845891040334733,-0.014723718934614587,0.9576056354719551,0.973269489360285,1.0,0.04511078246343877,0.03461976320051978
energy_per_capita,0.026715397901441517,0.03679698547449405,0.8234557217697315,0.07339299806415024,-0.009905084177007056,0.5749938342988472,0.0208930043501962,0.4792772403475874,-0.08203489383848993,0.14398143571825517,0.014498344111247667,0.7728880867700089,0.04251072882052541,0.6956058860232774,-0.2054343082635775,0.14833069350341274,-0.019044070308451774,-0.011514912182085868,0.46637420017304804,-0.08777383801743951,-0.006151097201637455,0.8793860513348062,0.46707168884303407,0.05469702903247508,0.013547472496030047,0.0669943605670836,-0.0523607016691834,0.02532144824120202,0.05347259366437369,-0.15754495799922147,-0.16718722031423944,0.0376463819464579,-0.010233701253513394,0.023037304833840918,-0.08646433007176108,0.016028150782920525,0.0419379275099107,-0.23703408798740766,0.0574315792044741,0.01714794999874312,0.06826599771921603,-0.0625525571551487,0.034158136695956465,0.057907137148904685,-0.15890327117856812,0.01798609799201251,0.628154972282643,0.02380168106154083,0.792471078173556,0.0029062057334143625,0.22531708599555988,-0.002004504476452676,0.07134537507120207,-0.03107284592583124,0.06524962257604175,0.04511078246343877,1.0,0.5473311612008848
energy_per_gdp,-0.15724185560684997,0.03426560005598349,0.44668416584221976,-0.12739704249330774,0.002114408222280518,0.20601249304878377,0.04672219525232888,0.3865727507795126,-0.001794122247919681,0.007652590334816917,0.026948858642768844,0.5316586527075533,0.025964112499592122,0.3451708191844686,0.04041612844319043,0.08299246570473669,-0.018986810809666934,0.004699137653967822,0.8633661361693494,-0.07969715513718995,0.019611582621224692,0.43865538935536985,0.8634461661623031,0.027498571744824056,0.0021631867578836184,0.04549770412903032,0.027586889854241223,0.011386044642694184,0.01681343626611719,0.014528597944998162,-0.2607526187530409,0.052307779530587115,0.02076717297651983,0.07505483705627759,0.025481404662452703,0.05930256617938615,0.03613647231750089,0.0948830406183139,0.05302305626624861,0.034114843293396785,0.07408027265258284,0.06619774895912826,0.05163710011479742,0.04351343827708847,0.12476318392783,0.01412453445094074,0.40597267596116765,0.02195896657616314,0.47108863674132206,0.01753309147000789,0.2698748856065496,-0.005853415917985743,0.009141054516356759,-0.014225614592993312,-0.0017711696124293463,0.03461976320051978,0.5473311612008848,1.0
